Tiempo,TempA,TempB
676.9,45.6727,9.10056
677,45.704,9.09979
677.1,45.6685,9.09345
677.201,45.6855,9.10263
677.3,45.6781,9.08386
677.4,45.6686,9.11039
677.499,45.6923,9.10285
677.599,45.6887,9.11798
677.7,45.6585,9.101
677.801,45.6678,9.09275
677.9,45.6879,9.10052
678,45.6713,9.09687
678.1,45.6559,9.10497
678.201,45.6889,9.09725
678.3,45.6884,9.11629
678.4,45.6872,9.10138
678.5,45.6904,9.10601
678.599,45.6565,9.1055
678.7,45.685,9.13095
678.8,45.6727,9.10328
678.901,45.684,9.07542
679,45.6865,9.10932
679.1,45.6679,9.12144
679.2,45.6919,9.10334
679.3,45.6774,9.10165
679.4,45.665,9.07056
679.5,45.6527,9.09509
679.6,45.6655,9.10632
679.701,45.6409,9.09302
679.8,45.6514,9.09666
679.9,45.655,9.10676
680.001,45.6554,9.09696
680.101,45.6438,9.10486
680.201,45.634,9.09497
680.299,45.6368,9.10394
680.4,45.6355,9.08418
680.5,45.6436,9.07675
680.6,45.6274,9.09839
680.7,45.639,9.09231
680.801,45.6164,9.12006
680.9,45.6404,9.08968
681,45.6463,9.08772
681.101,45.6359,9.08374
681.2,45.6376,9.09448
681.3,45.6156,9.06999
681.4,45.6422,9.08716
681.5,45.6151,9.04958
681.6,45.6436,9.09362
681.699,45.6259,9.07675
681.8,45.6182,9.0941
681.901,45.6188,9.09358
682,45.6071,9.10207
682.1,45.6062,9.07606
682.199,45.5753,9.08906
682.3,45.5761,9.08365
682.4,45.6233,9.06783
682.5,45.6013,9.06544
682.6,45.5826,9.11022
682.7,45.5975,9.06614
682.799,45.5767,9.10173
682.899,45.6123,9.08907
683,45.5634,9.08941
683.1,45.5906,9.0788
683.201,45.57,9.09111
683.3,45.5739,9.0735
683.4,45.5395,9.06857
683.5,45.5488,9.10979
683.6,45.5436,9.06085
683.7,45.5428,9.0729
683.8,45.5609,9.0833
683.901,45.5629,9.07948
684,45.5344,9.0658
684.101,45.5456,9.0638
684.2,45.5562,9.09492
684.3,45.5366,9.09471
684.399,45.5467,9.07701
684.5,45.522,9.06609
684.6,45.5353,9.07156
684.7,45.5504,9.06115
684.8,45.5379,9.04693
684.9,45.5624,9.07694
685,45.526,9.06211
685.101,45.5362,9.0722
685.201,45.5146,9.08582
685.3,45.4897,9.06747
685.4,45.5271,9.06922
685.5,45.4751,9.067
685.6,45.5074,9.08967
685.7,45.4906,9.05434
685.801,45.5046,9.06626
685.9,45.5202,9.0699
686,45.5145,9.05487
686.1,45.5054,9.09384
686.2,45.4996,9.07147
686.3,45.5002,9.02804
686.4,45.51,9.0394
686.5,45.5046,9.07315
686.6,45.4819,9.06015
686.7,45.4897,9.05773
686.8,45.4987,9.05145
686.901,45.526,9.0582
687,45.4576,9.04229
687.101,45.4958,9.03697
687.2,45.4708,9.0602
687.3,45.48,9.08122
687.4,45.4708,9.04337
687.5,45.4632,9.04724
687.6,45.4933,9.04199
687.701,45.4589,9.07429
687.8,45.4671,9.04685
687.9,45.4567,9.04325
688.001,45.4559,9.03718
688.1,45.4794,9.03832
688.2,45.4465,9.04845
688.3,45.429,9.06462
688.4,45.439,9.05044
688.5,45.4521,9.05066
688.6,45.4345,9.07256
688.701,45.4419,9.0318
688.8,45.4199,9.06254
688.9,45.4492,9.01828
689,45.4292,9.04208
689.1,45.4463,9.04971
689.2,45.4369,9.04854
689.3,45.4227,9.05833
689.4,45.3831,9.00875
689.5,45.4073,9.03609
689.6,45.4034,9.02891
689.7,45.403,9.02674
689.8,45.4162,9.02817
689.9,45.4363,9.06093
690,45.3831,9.04289
690.1,45.3817,9.03419
690.2,45.3963,9.03988
690.301,45.4096,9.03718
690.399,45.3987,9.00654
690.5,45.3713,9.01728
690.6,45.4011,9.02404
690.7,45.3817,9.03194
690.801,45.3814,9.0124
690.9,45.4152,9.04629
691,45.4088,9.04126
691.101,45.3741,9.00745
691.201,45.3774,9.03518
691.3,45.3614,9.00948
691.4,45.3637,9.03735
691.501,45.3759,9.03277
691.6,45.3504,9.04481
691.7,45.3687,9.01776
691.8,45.3626,9.03657
691.9,45.3481,9.04199
692,45.3402,9.0299
692.101,45.351,9.0348
692.2,45.3509,9.04416
692.301,45.3528,9.0446
692.4,45.3414,9.0162
692.5,45.3356,9.00817
692.6,45.3477,9.03159
692.701,45.3285,9.01347
692.801,45.3102,9.01686
692.9,45.2919,9.0211
693,45.3262,9.02101
693.101,45.3272,9.02379
693.2,45.349,8.99457
693.3,45.3252,9.03904
693.4,45.3268,9.04702
693.5,45.3005,8.99882
693.601,45.2873,8.99002
693.7,45.3084,8.9866
693.8,45.2832,9.01104
693.901,45.2907,9.02279
694,45.2678,9.01451
694.101,45.2664,8.97693
694.2,45.256,8.98824
694.3,45.2511,9.00168
694.401,45.2672,8.98888
694.5,45.2367,9.01113
694.599,45.2376,9.02306
694.699,45.2373,8.99757
694.799,45.2502,8.99076
694.9,45.2527,8.99964
695,45.2259,8.98824
695.099,45.2129,9.01866
695.199,45.2244,9.01264
695.299,45.2243,8.98859
695.399,45.2238,8.99167
695.499,45.2198,9.02114
695.599,45.2187,9.01372
695.701,45.2084,8.97828
695.799,45.1987,9.00771
695.9,45.2163,9.00258
696,45.2123,8.99925
696.099,45.1901,8.99999
696.199,45.2036,8.99311
696.299,45.1994,8.99149
696.4,45.1948,9.00203
696.499,45.2105,9.01203
696.6,45.1899,8.98959
696.7,45.1936,8.99987
696.8,45.1808,8.99228
696.899,45.2013,8.98985
696.999,45.1836,8.9863
697.1,45.1914,8.97906
697.2,45.1895,8.99683
697.3,45.1893,9.0139
697.399,45.1502,8.96854
697.5,45.2002,8.97991
697.6,45.1792,8.9904
697.7,45.1754,9.00289
697.799,45.2005,8.98461
697.9,45.2039,8.9989
697.999,45.2152,8.97718
698.099,45.2008,8.97775
698.2,45.2201,9.01138
698.3,45.213,8.97558
698.4,45.2125,8.98122
698.5,45.1865,8.97405
698.6,45.1901,8.99649
698.7,45.2129,8.9885
698.799,45.1992,8.97359
698.899,45.2196,9.01976
698.999,45.2057,8.98469
699.099,45.2102,8.99595
699.2,45.1977,8.99107
699.299,45.2102,8.98148
699.399,45.2109,8.99939
699.5,45.1866,8.95289
699.6,45.2206,8.97576
699.7,45.1875,8.97216
699.799,45.2021,8.97216
699.899,45.1854,8.96356
700,45.2152,8.96339
700.1,45.2072,8.97119
700.2,45.1902,8.96689
700.299,45.2071,8.9839
700.399,45.1938,8.93975
700.5,45.1805,8.97845
700.599,45.2103,8.98014
700.7,45.2109,8.94062
700.8,45.2106,8.97754
700.9,45.2107,8.98244
701,45.2067,8.95749
701.099,45.1868,8.95988
701.2,45.1938,8.96542
701.299,45.1697,8.98607
701.399,45.1982,8.97212
701.5,45.1926,8.94929
701.6,45.1921,8.95579
701.699,45.1893,8.96507
701.799,45.17,8.96773
701.899,45.2021,8.95966
701.999,45.1946,8.94813
702.099,45.1514,8.97948
702.199,45.1852,8.96164
702.299,45.1821,8.93517
702.4,45.16,8.9317
702.5,45.1676,8.9606
702.599,45.1613,8.9385
702.699,45.1718,8.94969
702.799,45.1665,8.96972
702.9,45.1754,8.94886
702.999,45.1534,8.95224
703.099,45.145,8.93951
703.2,45.1555,8.94956
703.299,45.1516,8.94158
703.4,45.1747,8.95931
703.499,45.1637,8.9473
703.599,45.1497,8.94367
703.699,45.1388,8.96828
703.799,45.1377,8.9288
703.899,45.1387,8.95697
704,45.1147,8.95589
704.101,45.1546,8.94374
704.2,45.133,8.95024
704.299,45.1186,8.95121
704.4,45.1265,8.97244
704.499,45.122,8.96127
704.6,45.0934,8.93968
704.7,45.1415,8.93508
704.8,45.1355,8.93091
704.899,45.1401,8.95741
704.999,45.1238,8.94323
705.101,45.1036,8.92519
705.199,45.0991,8.94313
705.3,45.1253,8.94236
705.4,45.106,8.93794
705.5,45.1211,8.93374
705.599,45.1201,8.9473
705.7,45.1004,8.94379
705.798,45.0989,8.9444
705.9,45.1042,8.94223
705.999,45.0738,8.91927
706.1,45.0946,8.93487
706.2,45.122,8.93712
706.3,45.0477,8.90105
706.401,45.0917,8.91194
706.5,45.0817,8.91444
706.599,45.0874,8.93747
706.699,45.0817,8.94283
706.8,45.08,8.92294
706.899,45.0802,8.90665
707,45.0536,8.93404
707.099,45.0866,8.92658
707.2,45.0452,8.92384
707.3,45.0872,8.93604
707.4,45.0764,8.88232
707.499,45.0621,8.91639
707.6,45.0781,8.93447
707.699,45.084,8.93356
707.8,45.0471,8.95068
707.9,45.0749,8.95237
707.999,45.0521,8.95133
708.1,45.0377,8.9385
708.2,45.055,8.93209
708.3,45.0542,8.94215
708.399,45.0565,8.93361
708.5,45.0497,8.93314
708.599,45.0374,8.92684
708.7,45.0377,8.91812
708.8,45.0535,8.93568
708.899,45.0306,8.91047
709,45.0497,8.9411
709.099,45.0228,8.91124
709.2,45.0427,8.91587
709.299,45.0233,8.94002
709.399,45.0384,8.93556
709.5,45.0232,8.9147
709.6,45.032,8.92355
709.7,45.0497,8.91613
709.801,45.0125,8.89325
709.9,45.0517,8.90353
710,45.0382,8.92697
710.099,45.0189,8.91341
710.2,45.0466,8.92181
710.299,45.0276,8.8919
710.4,45.0323,8.8978
710.501,45.0258,8.8877
710.599,45.0151,8.93656
710.699,45.038,8.91072
710.8,45.0327,8.90274
710.899,45.0152,8.92069
711,45.0231,8.91818
711.1,45.0373,8.91306
711.2,45.0231,8.92125
711.299,45.05,8.9131
711.399,45.0103,8.89611
711.5,45.0233,8.91879
711.6,45.0329,8.90382
711.699,45.0335,8.91431
711.801,45.051,8.91335
711.9,45.0252,8.92008
712,45.0315,8.90148
712.099,45.0374,8.89737
712.2,45.0077,8.90382
712.3,45.0285,8.88756
712.4,45.0187,8.90776
712.5,45.0436,8.90651
712.6,45.0079,8.92083
712.7,45.0146,8.8995
712.801,45.0019,8.90972
712.9,44.9927,8.90915
712.999,45.0091,8.92776
713.099,44.9971,8.89355
713.2,45.0092,8.88787
713.301,44.9876,8.91324
713.399,44.9799,8.88093
713.499,45.0176,8.89854
713.601,45.0015,8.91206
713.7,45.0037,8.91952
713.801,44.9686,8.89646
713.899,44.9799,8.8984
713.999,44.9869,8.88851
714.099,44.9696,8.88202
714.2,44.9576,8.90946
714.301,44.9583,8.89528
714.4,44.9561,8.90374
714.499,44.9615,8.88793
714.6,44.9448,8.88262
714.7,44.9246,8.89737
714.8,44.9364,8.8643
714.9,44.9197,8.88141
715,44.895,8.85541
715.101,44.9234,8.90903
715.201,44.9152,8.87032
715.301,44.8961,8.90444
715.4,44.8985,8.90218
715.5,44.9254,8.8558
715.6,44.9121,8.88666
715.7,44.9141,8.89571
715.8,44.8957,8.88514
715.901,44.9368,8.89304
715.999,44.9149,8.88671
716.1,44.9147,8.8945
716.2,44.9046,8.8867
716.3,44.9183,8.87262
716.399,44.8849,8.88526
716.5,44.86,8.88658
716.601,44.8735,8.90011
716.7,44.8369,8.88059
716.8,44.8762,8.86888
716.9,44.906,8.86502
717.001,44.8761,8.86208
717.1,44.8914,8.87565
717.2,44.8439,8.8783
717.301,44.8856,8.87058
717.399,44.8631,8.86772
717.5,44.8581,8.84948
717.6,44.8594,8.89325
717.7,44.8541,8.84904
717.8,44.8452,8.87283
717.9,44.8636,8.87882
718.001,44.864,8.8724
718.1,44.8476,8.873
718.2,44.8341,8.85346
718.3,44.8637,8.86381
718.4,44.8537,8.88549
718.501,44.8668,8.8838
718.6,44.8269,8.88251
718.699,44.8418,8.87864
718.8,44.8505,8.8626
718.9,44.8632,8.8603
719.001,44.8544,8.87876
719.101,44.8464,8.88262
719.199,44.8502,8.87383
719.301,44.837,8.87479
719.4,44.8213,8.86967
719.501,44.8511,8.86816
719.6,44.8394,8.86052
719.699,44.8388,8.88094
719.8,44.8313,8.88407
719.9,44.8231,8.85693
720,44.8172,8.84132
720.101,44.8358,8.85736
720.2,44.8134,8.85345
720.3,44.8318,8.8505
720.401,44.8076,8.85719
720.5,44.8157,8.88038
720.601,44.8213,8.88263
720.7,44.814,8.84742
720.799,44.8281,8.85584
720.901,44.8013,8.85298
721,44.8337,8.85406
721.1,44.798,8.8704
721.2,44.7994,8.85996
721.299,44.8181,8.86035
721.4,44.8077,8.86052
721.501,44.8163,8.85749
721.6,44.7919,8.86539
721.699,44.8245,8.88033
721.8,44.8166,8.83889
721.9,44.7949,8.84007
722.001,44.7871,8.86122
722.101,44.7922,8.85601
722.2,44.7922,8.83551
722.3,44.782,8.86785
722.399,44.7996,8.8574
722.5,44.788,8.86763
722.601,44.7917,8.85454
722.7,44.7849,8.86364
722.799,44.7981,8.82802
722.9,44.7975,8.86802
723,44.8083,8.86087
723.101,44.7773,8.83053
723.2,44.729,8.83941
723.3,44.7784,8.84552
723.399,44.7877,8.83351
723.5,44.7673,8.83967
723.6,44.7914,8.85561
723.7,44.7673,8.85117
723.8,44.7601,8.84786
723.9,44.7876,8.82982
724,44.7613,8.84796
724.1,44.7759,8.86104
724.2,44.8025,8.84319
724.301,44.7612,8.84106
724.4,44.7874,8.8473
724.5,44.7648,8.83014
724.599,44.7589,8.82897
724.699,44.7624,8.83134
724.801,44.782,8.84175
724.9,44.802,8.83234
725.001,44.7809,8.8414
725.1,44.776,8.85731
725.199,44.7689,8.82948
725.3,44.7531,8.84166
725.4,44.7861,8.84887
725.5,44.7651,8.83585
725.601,44.7474,8.86131
725.701,44.7427,8.80855
725.8,44.7532,8.80408
725.9,44.7763,8.84062
725.999,44.7596,8.80963
726.101,44.7459,8.81522
726.201,44.7525,8.82948
726.3,44.745,8.83188
726.4,44.7665,8.82836
726.5,44.7655,8.83689
726.6,44.7449,8.80829
726.7,44.7665,8.84158
726.801,44.7627,8.83278
726.9,44.7593,8.8235
727,44.7719,8.81145
727.1,44.7589,8.8346
727.2,44.7692,8.81753
727.3,44.7633,8.82867
727.4,44.7558,8.85219
727.5,44.7394,8.83361
727.601,44.7415,8.8441
727.7,44.7481,8.82369
727.8,44.747,8.82732
727.9,44.7703,8.83706
728.001,44.7674,8.83555
728.101,44.7786,8.82767
728.2,44.7436,8.82602
728.301,44.7384,8.84309
728.4,44.7171,8.8285
728.5,44.7467,8.82346
728.6,44.7014,8.82085
728.7,44.7213,8.80626
728.8,44.7472,8.82922
728.9,44.7328,8.82498
729.001,44.7433,8.82061
729.1,44.7176,8.83447
729.2,44.7224,8.82229
729.3,44.7207,8.83151
729.401,44.7223,8.83655
729.501,44.7202,8.84237
729.6,44.7127,8.82619
729.699,44.7094,8.81085
729.8,44.71,8.82909
729.901,44.7072,8.83187
730.002,44.67,8.80816
730.1,44.7069,8.81892
730.201,44.6904,8.83234
730.3,44.7074,8.82467
730.4,44.7097,8.80595
730.501,44.6905,8.79993
730.6,44.69,8.80119
730.701,44.6483,8.81929
730.8,44.6474,8.81354
730.9,44.6976,8.78727
731.001,44.6314,8.8043
731.1,44.6223,8.79277
731.2,44.659,8.78726
731.301,44.6536,8.81349
731.401,44.6646,8.80609
731.501,44.6468,8.82194
731.601,44.6408,8.82038
731.7,44.6237,8.81055
731.801,44.6528,8.81428
731.901,44.6421,8.79685
732,44.6392,8.80179
732.101,44.6288,8.80916
732.201,44.628,8.82272
732.3,44.643,8.82892
732.401,44.6281,8.81228
732.5,44.5997,8.81489
732.601,44.6063,8.8333
732.7,44.6124,8.80668
732.801,44.6017,8.79789
732.901,44.6021,8.78727
733,44.6146,8.79312
733.1,44.588,8.80374
733.199,44.5806,8.79533
733.301,44.6203,8.79992
733.4,44.5647,8.81948
733.5,44.5683,8.80478
733.599,44.5728,8.79437
733.7,44.5749,8.81518
733.8,44.5613,8.79198
733.9,44.5567,8.79858
734,44.5809,8.78684
734.1,44.5374,8.81354
734.2,44.5937,8.82796
734.301,44.5721,8.77817
734.4,44.5637,8.76755
734.501,44.5687,8.80521
734.599,44.5413,8.77625
734.7,44.5706,8.79235
734.8,44.5455,8.79836
734.899,44.5647,8.80778
734.999,44.5506,8.80561
735.099,44.5367,8.79451
735.2,44.5354,8.80482
735.299,44.5185,8.81719
735.401,44.5287,8.78075
735.5,44.5409,8.79512
735.599,44.5378,8.79594
735.7,44.5214,8.79121
735.799,44.509,8.79039
735.9,44.5,8.80743
735.999,44.5128,8.7932
736.1,44.4885,8.76239
736.199,44.5136,8.75974
736.3,44.5142,8.77843
736.399,44.5151,8.78294
736.5,44.5191,8.78168
736.599,44.5188,8.79802
736.699,44.5122,8.7616
736.798,44.5156,8.78775
736.9,44.5233,8.76126
736.999,44.509,8.80824
737.099,44.5062,8.80023
737.2,44.4839,8.78132
737.3,44.5061,8.76026
737.399,44.4646,8.77721
737.5,44.5031,8.74274
737.6,44.5057,8.7798
737.699,44.4666,8.78857
737.8,44.5069,8.78111
737.9,44.4685,8.78089
738,44.459,8.76606
738.099,44.4728,8.77461
738.199,44.4859,8.76318
738.301,44.4848,8.77167
738.399,44.4594,8.77252
738.499,44.4689,8.77998
738.599,44.4559,8.77617
738.699,44.4524,8.77782
738.8,44.4461,8.75584
738.899,44.4478,8.76433
739,44.4463,8.77306
739.1,44.464,8.77079
739.199,44.4418,8.76186
739.3,44.4594,8.73841
739.4,44.4767,8.75653
739.5,44.4807,8.78535
739.6,44.4622,8.75648
739.699,44.4414,8.75853
739.799,44.437,8.7428
739.899,44.4726,8.73911
739.999,44.4473,8.76668
740.1,44.4419,8.75363
740.199,44.4373,8.74791
740.3,44.4509,8.74861
740.4,44.4546,8.73968
740.5,44.4356,8.75293
740.599,44.4345,8.77817
740.7,44.4294,8.77414
740.799,44.4336,8.75185
740.899,44.4312,8.73144
741,44.4335,8.74683
741.099,44.4354,8.76074
741.2,44.4227,8.76335
741.299,44.4446,8.77907
741.4,44.4289,8.75025
741.499,44.4392,8.7668
741.6,44.438,8.7698
741.7,44.4402,8.78051
741.8,44.4375,8.76595
741.899,44.4154,8.77045
742,44.4242,8.77408
742.099,44.4241,8.74413
742.2,44.4306,8.73902
742.3,44.4075,8.73196
742.4,44.398,8.7623
742.5,44.4251,8.76464
742.599,44.4149,8.74575
742.699,44.4085,8.74714
742.799,44.3978,8.76226
742.899,44.4024,8.75726
743,44.3898,8.75835
743.1,44.38,8.75293
743.2,44.3905,8.73334
743.299,44.3884,8.72979
743.4,44.4027,8.73611
743.5,44.3858,8.75329
743.599,44.3804,8.74015
743.7,44.389,8.74461
743.799,44.3986,8.73278
743.9,44.3588,8.74322
743.999,44.3689,8.74938
744.1,44.3848,8.74721
744.2,44.3674,8.74961
744.299,44.3711,8.7366
744.4,44.38,8.72545
744.499,44.3854,8.7428
744.599,44.3824,8.73534
744.699,44.3561,8.73286
744.8,44.3791,8.72225
744.899,44.3776,8.72619
745,44.3697,8.71084
745.1,44.3475,8.7255
745.2,44.3601,8.77071
745.3,44.3494,8.74076
745.399,44.3528,8.73027
745.5,44.3492,8.7534
745.601,44.3456,8.73629
745.7,44.3563,8.74978
745.799,44.3652,8.74925
745.901,44.3605,8.73242
746,44.3495,8.74183
746.1,44.3385,8.73426
746.2,44.3536,8.7516
746.301,44.3255,8.69831
746.399,44.3458,8.72667
746.5,44.3214,8.72598
746.599,44.3163,8.73516
746.7,44.3168,8.72507
746.8,44.3137,8.71038
746.9,44.3237,8.69495
747,44.3103,8.70942
747.1,44.3207,8.73472
747.2,44.3233,8.74262
747.299,44.3278,8.73256
747.4,44.3031,8.72707
747.5,44.3291,8.74617
747.599,44.299,8.71505
747.701,44.3041,8.74453
747.8,44.3146,8.73157
747.899,44.3033,8.72663
747.999,44.3125,8.72792
748.1,44.3212,8.70217
748.2,44.2991,8.75259
748.299,44.2919,8.702
748.399,44.2855,8.71621
748.5,44.2854,8.71462
748.599,44.3129,8.71072
748.7,44.3176,8.68626
748.8,44.2978,8.7043
748.9,44.2984,8.69831
749,44.283,8.72927
749.1,44.2927,8.72546
749.2,44.2929,8.72507
749.3,44.2787,8.69278
749.399,44.31,8.70725
749.5,44.2657,8.72423
749.6,44.2947,8.69746
749.699,44.2859,8.70599
749.799,44.3024,8.71357
749.9,44.3065,8.69845
749.999,44.2981,8.70639
750.101,44.2715,8.71701
750.2,44.28,8.71497
750.3,44.286,8.71193
750.4,44.3117,8.70483
750.499,44.291,8.73425
750.599,44.28,8.72359
750.7,44.2723,8.71557
750.799,44.3047,8.69022
750.9,44.2882,8.70421
750.999,44.2925,8.71605
751.1,44.2749,8.70825
751.199,44.2884,8.69099
751.299,44.2674,8.69737
751.401,44.2672,8.70287
751.5,44.2467,8.70114
751.6,44.281,8.72333
751.699,44.2785,8.71167
751.8,44.2581,8.71622
751.901,44.2597,8.72736
752,44.2514,8.70738
752.099,44.2797,8.6847
752.2,44.2524,8.70517
752.299,44.2499,8.70187
752.4,44.2575,8.70196
752.499,44.2526,8.67131
752.599,44.2688,8.70044
752.701,44.2544,8.69988
752.799,44.2432,8.70413
752.9,44.2405,8.6561
753,44.2592,8.675
753.099,44.2568,8.66057
753.199,44.266,8.68301
753.301,44.2723,8.69749
753.401,44.2225,8.65588
753.5,44.232,8.6701
753.601,44.2477,8.69746
753.699,44.2455,8.68843
753.799,44.2548,8.67045
753.9,44.244,8.66291
754,44.2474,8.71028
754.099,44.2456,8.68796
754.2,44.2373,8.67022
754.3,44.2272,8.66686
754.4,44.2434,8.67458
754.5,44.201,8.68185
754.6,44.2351,8.69381
754.699,44.223,8.70435
754.799,44.2163,8.70325
754.899,44.1872,8.68311
755,44.2364,8.66069
755.1,44.2275,8.67644
755.199,44.2208,8.67206
755.3,44.1978,8.68757
755.4,44.194,8.67794
755.501,44.1677,8.66013
755.6,44.2128,8.66603
755.7,44.2021,8.7005
755.801,44.2151,8.67252
755.9,44.2345,8.67807
756,44.2091,8.67591
756.1,44.2032,8.68146
756.2,44.1892,8.68284
756.299,44.1974,8.65948
756.4,44.1779,8.66607
756.5,44.1918,8.68324
756.6,44.1686,8.65878
756.7,44.1812,8.66633
756.8,44.1969,8.67518
756.9,44.1882,8.67404
757,44.1808,8.69428
757.1,44.1754,8.6753
757.199,44.1815,8.68033
757.301,44.1421,8.69798
757.399,44.1555,8.65034
757.5,44.1567,8.67656
757.6,44.129,8.66101
757.699,44.1646,8.6665
757.8,44.1532,8.66902
757.9,44.1429,8.69103
758,44.1608,8.68077
758.1,44.1756,8.65394
758.2,44.1768,8.65106
758.299,44.1641,8.64172
758.4,44.1796,8.66074
758.499,44.1591,8.6724
758.6,44.1451,8.65888
758.699,44.1268,8.65367
758.8,44.149,8.67458
758.9,44.174,8.64847
759,44.1349,8.65204
759.1,44.1105,8.66524
759.2,44.122,8.67383
759.301,44.1334,8.6516
759.399,44.1229,8.65072
759.499,44.1167,8.66958
759.6,44.1256,8.64431
759.7,44.1063,8.6542
759.8,44.1135,8.66828
759.9,44.1435,8.65311
760,44.1135,8.66253
760.099,44.1179,8.64661
760.199,44.1227,8.6515
760.3,44.1115,8.64107
760.4,44.1408,8.62316
760.5,44.1021,8.66638
760.599,44.0958,8.64487
760.699,44.1292,8.65238
760.8,44.113,8.65952
760.9,44.1274,8.63915
761,44.1091,8.64288
761.099,44.091,8.63113
761.2,44.087,8.65806
761.299,44.1121,8.64497
761.4,44.1015,8.64721
761.501,44.0829,8.66217
761.6,44.1156,8.61579
761.7,44.1324,8.65771
761.8,44.0862,8.65264
761.899,44.0958,8.62593
762,44.0833,8.65831
762.099,44.073,8.64873
762.199,44.0878,8.64362
762.299,44.093,8.63482
762.4,44.1096,8.64011
762.499,44.1005,8.6437
762.6,44.0624,8.62433
762.7,44.0826,8.61596
762.801,44.08,8.63586
762.9,44.0965,8.63434
762.999,44.0777,8.64791
763.1,44.0604,8.65108
763.201,44.072,8.63204
763.3,44.0545,8.63824
763.4,44.0751,8.61405
763.501,44.0772,8.61466
763.601,44.083,8.61661
763.7,44.0751,8.63885
763.801,44.0409,8.63751
763.9,44.0801,8.64727
764.001,44.0487,8.62224
764.1,44.0392,8.64818
764.2,44.0507,8.64397
764.3,44.0574,8.62798
764.4,44.0772,8.62602
764.499,44.0632,8.64592
764.601,44.0652,8.64678
764.7,44.0611,8.61497
764.799,44.0411,8.63183
764.899,44.0675,8.62134
765,44.0263,8.61465
765.1,44.0297,8.64118
765.2,44.03,8.63721
765.301,44.0427,8.61743
765.4,44.0543,8.63465
765.5,44.0505,8.62957
765.601,44.0318,8.60114
765.7,44.0368,8.6477
765.799,44.0299,8.61549
765.9,44.0296,8.61882
766,44.0374,8.62238
766.1,44.0234,8.62658
766.201,43.9929,8.62303
766.3,44.015,8.61515
766.4,44.0096,8.62997
766.5,44.0361,8.61461
766.6,44.0056,8.62043
766.7,43.993,8.62143
766.801,44.0103,8.63708
766.899,44.0135,8.62528
767,44.0217,8.63438
767.1,43.9925,8.62104
767.2,43.9932,8.61302
767.3,43.987,8.61878
767.401,43.9701,8.59559
767.5,43.9667,8.61622
767.599,43.9605,8.60754
767.7,43.9847,8.63309
767.8,43.9972,8.61925
767.901,43.9619,8.62906
767.999,43.962,8.62168
768.1,43.9727,8.60815
768.2,43.9885,8.60894
768.3,43.9894,8.59749
768.4,43.9866,8.59828
768.5,43.9724,8.59441
768.6,43.9716,8.60869
768.7,43.985,8.64072
768.801,43.9422,8.59828
768.901,43.9585,8.60135
769.001,43.9743,8.61467
769.1,43.9552,8.59897
769.2,43.9589,8.60283
769.3,43.9505,8.59828
769.4,43.9381,8.58609
769.501,43.9446,8.60591
769.6,43.9081,8.62637
769.7,43.9377,8.58862
769.8,43.9504,8.59507
769.9,43.9586,8.61172
770.001,43.977,8.58558
770.1,43.9656,8.59538
770.2,43.9347,8.60079
770.3,43.9523,8.59403
770.401,43.9552,8.59862
770.5,43.9301,8.59989
770.6,43.9124,8.5893
770.7,43.9193,8.59997
770.8,43.9417,8.60452
770.9,43.9311,8.58349
771,43.897,8.6026
771.1,43.9047,8.60617
771.201,43.9083,8.57989
771.3,43.9103,8.62467
771.4,43.9199,8.58098
771.5,43.9329,8.60798
771.601,43.9201,8.59226
771.701,43.9168,8.58375
771.801,43.9022,8.5786
771.901,43.9091,8.58861
772,43.9379,8.60097
772.1,43.9179,8.5825
772.201,43.8986,8.59065
772.302,43.899,8.60327
772.401,43.9015,8.5782
772.5,43.8954,8.58536
772.6,43.8949,8.59789
772.7,43.8942,8.58732
772.8,43.8834,8.55618
772.9,43.899,8.61549
773,43.8906,8.58181
773.1,43.8971,8.56282
773.2,43.9022,8.59766
773.301,43.8615,8.56256
773.401,43.8734,8.56884
773.501,43.858,8.61371
773.601,43.8386,8.59
773.7,43.8285,8.56481
773.8,43.8313,8.57387
773.9,43.8713,8.57574
774,43.8754,8.57826
774.101,43.8354,8.59685
774.2,43.8608,8.58402
774.3,43.8775,8.56911
774.4,43.8406,8.58102
774.5,43.8063,8.59911
774.601,43.8467,8.60006
774.701,43.8377,8.5995
774.8,43.7973,8.56794
774.901,43.8729,8.58514
775,43.8134,8.5926
775.101,43.8286,8.5779
775.199,43.8512,8.57126
775.3,43.8345,8.55572
775.399,43.838,8.56512
775.5,43.8426,8.55895
775.599,43.8139,8.55475
775.7,43.8372,8.56
775.799,43.8272,8.56542
